Age,Gender,Income,Occupation,Awareness,Purchase_Frequency,Environmental_Concern,Health_Concern,Social_Influence,Price_Sensitivity,Availability_Issue,Preferred_Category,Certification_Importance,Reviews_Importance,Brand_Story_Importance,UI_Expectation,Delivery_Expectation,Purchase_Intent
25,Male,Low,Student,3,Frequently,2,5,1,2,2,Home Products,3,4,2,3,2,1.198913671480911
28,Other,Medium,Student,1,Rarely,2,3,2,2,2,Home Products,4,2,3,3,2,1.0
29,Male,Medium,Working Professional,2,Rarely,2,2,1,5,2,Fashion,2,4,1,5,3,1.0
29,Female,Low,Working Professional,3,Rarely,5,4,2,4,2,Fashion,4,5,3,3,4,1.5204498036962415
21,Female,Low,Working Professional,1,Rarely,4,5,1,5,1,Food,2,5,2,4,3,1.0
33,Female,Medium,Student,2,Occasionally,4,4,1,4,4,Fashion,4,3,4,3,3,2.372954952313117
21,Male,Low,Student,3,Occasionally,2,3,3,3,2,Food,3,4,3,4,4,3.1489609377517076
22,Female,Medium,Working Professional,3,Occasionally,4,5,3,2,1,Personal Care,3,4,3,3,4,2.908333444332168
41,Female,Low,Working Professional,3,Rarely,4,2,1,3,4,Personal Care,3,2,3,3,4,2.031631744349185
22,Female,Medium,Student,4,Frequently,3,2,2,3,1,Personal Care,3,5,2,3,5,1.8196225747473636
25,Female,Medium,Working Professional,5,Rarely,5,3,1,2,1,Home Products,2,4,1,4,5,2.8090988131154213
27,Female,Medium,Working Professional,1,Rarely,2,2,3,3,3,Food,5,2,4,3,4,1.2757713840147615
34,Male,High,Working Professional,5,Occasionally,4,2,1,1,1,Personal Care,2,3,4,3,2,3.8831680915696847
43,Female,Medium,Working Professional,5,Occasionally,4,2,3,4,1,Fashion,4,4,4,3,5,1.1383640410695497
26,Female,Low,Working Professional,5,Occasionally,2,2,1,5,4,Fashion,2,4,3,4,3,2.5382834953855893
39,Female,Low,Student,3,Rarely,3,2,4,2,1,Home Products,2,2,2,3,3,3.4254538417722724
36,Other,Medium,Student,3,Occasionally,2,2,1,1,3,Personal Care,4,2,4,5,5,1.2923835034496522
31,Male,Low,Working Professional,4,Rarely,3,2,2,5,2,Fashion,3,5,3,4,3,2.4206859718886626
25,Other,Low,Student,2,Rarely,4,5,3,5,2,Personal Care,4,5,1,5,4,3.4353793334426035
26,Male,Medium,Student,3,Occasionally,5,2,4,5,4,Home Products,4,5,3,3,3,2.5158636017706195
39,Male,Medium,Student,1,Rarely,3,5,3,3,4,Food,5,4,4,4,5,1.4240372874301548
28,Male,Medium,Student,2,Rarely,3,4,3,3,1,Home Products,5,2,4,4,2,2.4788258944398804
40,Male,Medium,Working Professional,2,Occasionally,2,3,2,3,4,Fashion,3,5,1,3,3,1.0
18,Female,Medium,Working Professional,2,Frequently,4,2,1,3,1,Fashion,4,4,2,5,3,1.2874558441409643
31,Male,Low,Student,5,Frequently,5,3,2,1,4,Personal Care,4,5,1,4,2,2.6673541087273995
22,Male,High,Student,5,Occasionally,2,2,1,3,2,Fashion,4,3,1,4,5,1.0
38,Female,Low,Working Professional,3,Rarely,2,5,4,2,2,Home Products,2,4,4,4,2,2.1415111526415447
43,Female,Medium,Working Professional,5,Rarely,5,2,2,5,2,Personal Care,5,5,4,4,3,2.704045785454515
31,Female,Medium,Working Professional,5,Rarely,4,4,2,1,2,Personal Care,5,5,2,4,5,3.9623495014421315
21,Female,Medium,Student,5,Occasionally,5,3,3,3,1,Home Products,3,3,4,3,4,1.0
39,Female,Medium,Student,3,Occasionally,2,3,2,5,1,Home Products,5,3,1,4,5,1.2826963189648
40,Male,Low,Student,3,Occasionally,2,4,1,1,1,Home Products,5,5,1,5,5,2.1788547077737563
42,Male,Medium,Working Professional,4,Occasionally,3,5,2,5,2,Food,3,5,2,4,4,1.0092657067391668
18,Female,Medium,Working Professional,4,Rarely,5,5,2,1,3,Home Products,4,2,4,3,5,3.055573480066416
39,Male,Medium,Working Professional,4,Occasionally,5,4,4,4,2,Home Products,2,5,4,3,3,3.4542896703992834
40,Female,High,Student,4,Rarely,5,3,1,1,2,Home Products,3,5,1,5,3,3.197398946060706
36,Male,Medium,Working Professional,2,Occasionally,2,2,3,3,3,Fashion,5,2,1,4,3,1.0
25,Male,Low,Working Professional,2,Occasionally,4,5,1,5,3,Fashion,3,2,4,5,3,2.6929229762916553
32,Female,Low,Student,4,Occasionally,2,2,4,5,4,Food,5,5,3,5,4,3.51483894212435
38,Female,Medium,Student,4,Occasionally,3,3,1,5,2,Food,4,2,1,5,3,1.457426849700847
32,Female,Medium,Student,1,Occasionally,2,2,1,2,3,Home Products,4,4,1,5,5,1.1467715714584878
26,Female,Medium,Student,2,Rarely,2,4,2,2,4,Home Products,4,3,1,4,2,1.0
38,Male,Medium,Student,1,Rarely,2,5,2,3,3,Personal Care,5,4,2,3,4,3.4447796350832505
26,Male,High,Student,1,Occasionally,3,5,1,4,3,Home Products,3,3,4,3,4,1.0
27,Female,High,Student,5,Rarely,5,4,1,2,4,Food,5,3,4,4,2,1.592108587485556
37,Female,High,Student,3,Occasionally,4,4,3,1,2,Food,4,5,4,5,3,3.3217825299070327
42,Male,Low,Student,2,Occasionally,4,5,4,3,4,Personal Care,4,3,1,4,3,1.0
38,Female,Medium,Working Professional,4,Frequently,3,5,2,4,2,Personal Care,4,4,4,5,5,3.5950289832142337
43,Male,Low,Student,4,Frequently,5,5,2,1,3,Personal Care,5,5,4,5,3,4.089293620124676
26,Male,Low,Working Professional,3,Rarely,5,3,2,5,4,Personal Care,2,2,4,4,3,1.0
20,Male,Medium,Student,2,Frequently,3,3,2,2,1,Personal Care,4,4,2,4,5,2.370578634814385
37,Female,Medium,Working Professional,4,Occasionally,2,3,1,1,3,Home Products,3,5,2,5,3,1.8661922100793789
42,Female,Low,Student,4,Occasionally,5,2,1,4,4,Fashion,4,3,1,5,2,2.726782584835132
43,Male,Low,Working Professional,5,Rarely,4,3,3,3,3,Home Products,5,4,4,5,3,1.4186489377931126
28,Female,Low,Student,1,Frequently,3,5,2,1,4,Home Products,3,3,1,5,2,1.0
23,Male,High,Working Professional,4,Rarely,4,3,2,3,2,Food,5,5,1,4,2,2.7178696451759943
19,Male,Low,Student,3,Frequently,2,5,1,5,1,Food,2,5,1,3,2,3.0838828244220577
24,Male,Low,Working Professional,3,Rarely,3,4,3,4,3,Home Products,2,2,1,3,3,1.1548653053140403
35,Male,Medium,Student,5,Occasionally,4,2,1,4,1,Home Products,5,2,1,5,3,1.5792166025378225
44,Male,Medium,Student,2,Occasionally,4,2,2,5,2,Personal Care,4,4,1,3,4,1.461281816892722
19,Female,High,Student,5,Rarely,2,4,2,4,4,Food,3,2,2,3,5,1.0
44,Female,Low,Working Professional,1,Rarely,3,5,4,1,1,Fashion,4,3,3,3,5,2.5528058032861787
34,Female,Medium,Working Professional,4,Occasionally,5,2,4,1,4,Food,5,3,2,3,4,3.8020291563425594
28,Male,Medium,Working Professional,2,Rarely,5,3,4,1,2,Personal Care,5,2,1,3,2,2.9822138123423536
44,Male,High,Student,3,Occasionally,4,5,3,5,3,Fashion,4,2,3,3,5,1.9302386088837067
29,Male,Medium,Student,1,Occasionally,2,2,1,4,2,Personal Care,3,2,3,5,4,1.0
44,Male,High,Working Professional,1,Frequently,4,4,2,4,1,Home Products,3,4,4,5,2,3.563298180544063
36,Female,Low,Student,5,Occasionally,2,5,2,1,1,Fashion,3,4,1,5,4,2.042558616600125
39,Male,Medium,Working Professional,1,Rarely,5,2,3,2,1,Home Products,3,3,1,4,3,1.0
41,Female,Medium,Working Professional,2,Rarely,4,4,2,2,4,Food,3,4,2,3,3,1.0
42,Female,High,Working Professional,5,Rarely,4,5,2,4,3,Personal Care,2,4,3,3,2,1.4782351636088424
24,Male,Low,Student,1,Frequently,2,3,1,4,1,Home Products,2,5,3,4,2,1.0496163613452734
37,Female,Low,Student,3,Frequently,3,5,4,3,1,Personal Care,5,3,1,3,3,1.7732207699086728
23,Female,Medium,Student,2,Rarely,2,3,4,4,1,Home Products,2,3,4,5,5,1.0
38,Female,Low,Working Professional,3,Rarely,3,5,3,1,2,Home Products,3,2,1,5,5,1.8021986355114161
41,Female,Low,Student,3,Frequently,5,4,4,5,1,Personal Care,3,5,3,4,3,1.6862430491108142
18,Male,High,Student,5,Frequently,4,3,4,4,2,Food,3,2,4,5,5,1.8356144663347176
34,Male,Medium,Student,4,Frequently,4,3,3,4,1,Home Products,5,4,4,4,3,3.602667095955404
28,Male,Medium,Student,5,Frequently,2,5,3,1,2,Food,5,3,3,5,4,2.528040226482308
39,Male,Medium,Working Professional,2,Occasionally,2,2,4,3,4,Home Products,4,4,1,3,4,1.1457879151877806
43,Female,Medium,Working Professional,2,Rarely,5,3,1,4,4,Food,2,4,1,5,4,1.9592068407597638
35,Male,Low,Student,5,Occasionally,5,5,3,2,2,Fashion,2,5,1,4,5,3.69315938091061
38,Female,Low,Student,4,Occasionally,3,4,2,2,3,Fashion,4,5,2,3,4,2.1293804022982243
34,Female,Medium,Working Professional,5,Occasionally,5,5,3,2,3,Personal Care,4,3,2,4,2,3.12573749041115
24,Male,Medium,Student,2,Occasionally,5,5,2,5,2,Food,2,3,4,3,2,2.743111298580172
34,Male,Medium,Working Professional,4,Rarely,5,3,3,5,4,Fashion,3,5,1,3,4,2.5196722461150083
37,Female,Low,Working Professional,2,Rarely,5,2,3,4,2,Food,2,5,2,5,2,1.0
26,Female,Medium,Student,4,Occasionally,3,4,4,4,3,Fashion,3,5,4,5,4,1.0
34,Female,High,Student,4,Rarely,5,3,4,4,2,Fashion,5,5,3,3,4,1.8930430319848734
37,Male,High,Working Professional,5,Occasionally,3,3,4,5,4,Fashion,2,3,3,5,3,1.0
39,Male,High,Student,5,Frequently,2,3,1,4,3,Home Products,2,3,1,5,4,1.0
39,Male,Medium,Student,5,Frequently,4,4,4,1,3,Food,5,4,3,4,2,1.9778717639496772
25,Male,Medium,Student,4,Occasionally,2,2,4,3,1,Personal Care,5,4,3,5,5,2.7595605501069054
34,Female,Medium,Student,4,Occasionally,5,4,3,2,1,Home Products,5,4,3,3,4,4.252489116450089
24,Female,Low,Working Professional,2,Rarely,4,4,3,2,3,Fashion,5,3,4,5,3,2.958031787025448
18,Female,Medium,Working Professional,3,Occasionally,5,2,1,1,3,Home Products,5,2,3,3,2,2.266139674081234
30,Female,Medium,Working Professional,5,Occasionally,5,4,2,4,2,Fashion,4,4,3,3,3,2.334098679824079
40,Female,Low,Student,2,Occasionally,2,5,3,5,4,Personal Care,4,2,4,4,4,1.0
36,Male,Medium,Student,2,Frequently,5,4,3,4,3,Home Products,5,2,2,3,4,3.014395195522746
44,Male,High,Working Professional,1,Occasionally,2,3,2,4,4,Home Products,5,2,4,3,4,1.5686225484872216
41,Female,Low,Student,5,Rarely,5,4,1,2,3,Fashion,5,5,2,4,4,3.892775554367514
36,Male,High,Working Professional,2,Rarely,3,3,3,2,4,Fashion,5,3,4,3,2,1.0
34,Female,Low,Student,1,Occasionally,4,4,4,5,1,Home Products,3,3,1,4,5,1.0
30,Female,Medium,Working Professional,5,Occasionally,2,3,1,2,3,Food,3,4,3,3,4,2.1805198591092583
33,Male,Medium,Student,4,Frequently,2,3,2,4,2,Food,5,4,2,5,3,1.0
25,Female,Medium,Student,1,Occasionally,4,3,2,1,4,Food,5,3,4,4,2,3.3288266024692197
36,Female,High,Student,4,Occasionally,2,2,4,5,3,Food,2,5,2,4,2,1.0
35,Female,High,Student,3,Occasionally,4,4,4,1,1,Personal Care,5,3,2,3,2,1.920383768758092
18,Female,Medium,Student,3,Occasionally,3,4,4,4,1,Personal Care,5,2,3,4,3,1.0
31,Female,Low,Working Professional,3,Occasionally,5,5,1,5,1,Fashion,4,3,2,3,5,2.1964385731267084
36,Male,High,Working Professional,3,Occasionally,3,5,2,1,1,Personal Care,3,5,4,4,3,2.351464526844399
32,Male,Low,Working Professional,2,Occasionally,5,5,4,5,3,Home Products,5,3,1,4,3,3.0801541190785295
35,Female,High,Working Professional,3,Rarely,4,4,4,4,2,Food,3,3,1,5,3,1.1524335720233185
19,Female,Medium,Student,2,Frequently,3,2,2,5,4,Personal Care,3,3,3,3,4,1.0
39,Male,Low,Student,2,Rarely,5,3,3,4,2,Home Products,2,2,4,5,4,1.9801700110690472
34,Male,Medium,Student,5,Rarely,4,4,1,5,4,Home Products,3,4,4,4,3,1.0
35,Female,Low,Working Professional,2,Rarely,5,2,3,5,2,Home Products,3,5,1,3,3,2.8314865231490116
23,Female,Low,Student,2,Rarely,2,2,4,2,3,Personal Care,5,2,4,5,4,1.0
36,Female,Medium,Working Professional,3,Occasionally,2,4,1,4,3,Home Products,4,3,2,4,4,3.3169973476941093
21,Female,Low,Student,2,Rarely,4,3,3,3,4,Fashion,5,3,3,5,5,1.0079549787553277
18,Male,Low,Working Professional,4,Rarely,5,2,2,5,3,Food,5,4,1,4,3,1.0
25,Male,Low,Working Professional,3,Occasionally,2,4,4,1,4,Food,4,4,3,4,2,2.683081016851694
40,Female,Medium,Student,1,Occasionally,3,3,1,2,2,Personal Care,4,4,2,3,5,1.9255087207345112
24,Male,Low,Student,3,Rarely,5,5,1,2,3,Personal Care,2,2,1,3,2,3.5497500952228327
20,Male,Medium,Working Professional,2,Occasionally,5,2,1,5,3,Home Products,4,5,4,3,5,1.600588827408665
27,Male,Low,Student,4,Occasionally,2,2,1,3,4,Personal Care,5,4,4,4,3,3.8397219299990635
27,Female,High,Student,3,Frequently,2,4,4,2,4,Fashion,4,3,2,5,2,1.0
36,Female,High,Working Professional,4,Occasionally,4,4,4,5,4,Food,4,5,1,3,4,3.7615913903270375
31,Male,Low,Student,1,Rarely,5,3,2,5,4,Personal Care,4,3,3,3,5,1.0
19,Male,Medium,Working Professional,1,Occasionally,3,5,2,5,1,Fashion,3,3,1,3,2,2.8518954604807494
18,Female,High,Working Professional,5,Occasionally,2,5,2,3,4,Home Products,2,5,4,3,5,2.852606384012492
40,Other,High,Student,5,Rarely,5,4,3,4,1,Fashion,3,2,1,4,3,4.559365432477511
40,Male,Medium,Student,3,Frequently,2,4,2,4,2,Fashion,3,5,1,5,2,2.3921283652995187
35,Male,Low,Student,5,Occasionally,4,3,4,3,4,Home Products,2,4,4,4,2,1.0
24,Male,Medium,Working Professional,4,Frequently,5,4,3,1,1,Personal Care,3,5,4,4,2,2.9620012983528214
25,Female,Medium,Student,5,Occasionally,5,3,4,4,1,Home Products,4,4,3,4,5,1.5467834266898106
18,Male,Medium,Working Professional,4,Occasionally,4,3,3,1,1,Food,2,4,1,3,4,4.293765816361321
42,Male,Medium,Student,5,Occasionally,3,5,2,1,3,Food,3,5,4,5,4,4.000596863039458
40,Female,High,Student,5,Occasionally,2,3,2,5,1,Fashion,5,5,2,4,4,1.8514159078711916
20,Female,High,Student,5,Occasionally,4,5,2,5,4,Fashion,3,4,4,4,3,2.2875164032989384
41,Male,Low,Student,2,Frequently,5,5,3,2,4,Home Products,5,3,3,4,2,3.123527846062057
40,Female,Low,Student,2,Occasionally,4,5,4,5,4,Home Products,4,5,3,3,4,1.0
44,Male,Low,Student,5,Frequently,5,4,1,4,1,Food,5,2,2,3,4,3.2813268799483737
25,Female,High,Student,4,Frequently,4,5,4,4,1,Home Products,3,4,3,4,2,2.4767330838193007
39,Male,Medium,Student,3,Frequently,3,3,2,1,3,Fashion,3,3,1,3,3,1.3832253597878268
42,Female,Medium,Student,1,Occasionally,5,4,3,4,2,Personal Care,3,5,3,5,5,2.49546058347934
32,Male,Medium,Working Professional,2,Occasionally,4,3,3,5,3,Food,2,5,2,3,5,3.285810892248832
22,Female,Medium,Student,5,Rarely,3,4,2,5,4,Food,2,3,3,4,5,1.0
20,Female,Medium,Student,1,Occasionally,3,3,3,5,4,Fashion,3,2,2,5,2,1.7446984637177005
36,Female,Medium,Working Professional,2,Rarely,2,2,2,3,4,Home Products,3,4,3,3,3,1.0
18,Female,Medium,Student,3,Rarely,5,2,4,5,3,Fashion,4,5,4,4,2,2.5840170084588046
32,Female,High,Working Professional,4,Rarely,2,2,3,2,4,Personal Care,2,2,2,5,5,1.1828329660622763
25,Male,High,Student,5,Frequently,3,3,1,4,4,Fashion,2,4,3,5,4,1.9002882453763135
19,Male,High,Student,3,Frequently,2,4,3,4,4,Food,2,2,1,5,4,1.29919450495674
20,Female,Medium,Working Professional,2,Occasionally,2,5,2,3,1,Home Products,5,4,2,3,4,2.961343322276921
41,Male,Medium,Student,5,Occasionally,4,5,1,4,2,Food,3,4,2,5,5,2.807955852503219
31,Female,Medium,Working Professional,1,Occasionally,2,3,2,1,1,Food,4,2,3,3,3,1.0
41,Other,High,Student,4,Occasionally,3,3,3,5,1,Fashion,4,4,4,4,5,1.6171108081776544
31,Male,Low,Working Professional,2,Occasionally,2,3,1,5,2,Home Products,3,5,4,3,2,2.6960832435518016
28,Female,Medium,Working Professional,4,Rarely,5,3,1,3,2,Food,3,5,3,3,3,3.2600868526043016
33,Male,Low,Student,5,Rarely,4,5,3,5,3,Home Products,4,2,3,4,4,2.0895537978841343
21,Female,Medium,Working Professional,3,Occasionally,3,4,1,1,2,Home Products,5,2,1,3,3,3.8981518918910893
37,Male,Medium,Student,4,Occasionally,2,5,4,3,3,Personal Care,4,4,3,3,3,2.380563874188002
22,Male,Medium,Working Professional,1,Occasionally,5,3,1,2,3,Home Products,5,4,2,4,5,1.1371187810503947
39,Female,Low,Student,2,Frequently,3,2,1,5,1,Personal Care,5,2,3,5,3,1.2937057466979947
38,Female,Medium,Working Professional,1,Rarely,2,5,4,4,4,Personal Care,2,3,1,4,5,1.0
31,Female,High,Student,4,Rarely,4,2,2,1,1,Fashion,3,2,3,5,2,1.0
40,Female,Low,Student,3,Occasionally,2,2,2,1,1,Fashion,2,3,3,3,3,2.030747325200237
33,Male,Medium,Working Professional,3,Rarely,3,3,4,5,2,Fashion,5,3,2,4,3,1.0
35,Female,Medium,Working Professional,1,Rarely,3,5,1,2,2,Fashion,4,2,4,5,3,1.0
24,Male,High,Student,5,Rarely,3,4,3,4,3,Personal Care,2,2,3,3,4,1.0
27,Female,Low,Student,5,Occasionally,5,5,4,2,3,Fashion,4,2,1,3,5,3.7281904981813234
24,Female,High,Student,3,Rarely,2,4,3,2,3,Fashion,5,3,3,3,5,1.752469283463271
18,Female,Medium,Student,1,Occasionally,2,4,2,5,2,Home Products,4,5,3,5,4,1.649082623747527
40,Female,High,Student,1,Occasionally,2,3,4,4,3,Home Products,2,5,2,5,5,1.0
38,Male,High,Working Professional,1,Rarely,4,4,3,5,3,Home Products,5,2,4,5,2,1.0
36,Female,Low,Student,4,Occasionally,5,5,1,5,2,Food,3,2,4,3,4,4.679567301324379
33,Male,Low,Working Professional,5,Rarely,5,5,4,1,4,Fashion,2,4,4,5,5,1.8250776224484198
36,Female,Low,Working Professional,5,Frequently,4,2,3,5,1,Fashion,2,4,3,4,2,3.3158972608743684
21,Male,Medium,Student,4,Frequently,5,4,4,3,2,Personal Care,3,4,2,5,5,2.1202097132591664
35,Female,Low,Student,2,Rarely,4,3,4,4,3,Food,5,2,2,5,4,4.714749002777726
19,Female,Low,Student,4,Frequently,3,3,2,1,1,Home Products,3,5,3,3,5,3.222154766376875
18,Male,Medium,Student,1,Occasionally,3,5,2,4,2,Personal Care,2,5,2,4,2,1.0
32,Male,Low,Working Professional,3,Frequently,5,4,1,1,1,Fashion,5,2,4,4,2,1.9062440430764187
22,Female,Low,Student,1,Occasionally,3,3,2,3,1,Home Products,4,2,2,4,2,1.6092494527202588
37,Male,Medium,Working Professional,3,Rarely,3,4,2,5,4,Personal Care,2,3,3,5,5,1.0
28,Male,Low,Student,1,Frequently,3,4,2,1,3,Home Products,4,3,3,3,4,2.4885164361772194
27,Male,Medium,Student,5,Rarely,2,2,3,1,2,Food,3,5,1,5,5,1.0
19,Male,Medium,Student,4,Rarely,3,3,4,1,3,Home Products,5,4,1,3,3,1.5301421372646404
20,Female,Medium,Student,1,Rarely,2,2,2,3,4,Food,3,5,2,4,4,1.0
40,Female,High,Student,2,Rarely,4,3,3,4,4,Personal Care,4,3,2,5,3,1.730136917699705
40,Male,Medium,Student,3,Occasionally,4,4,4,3,2,Home Products,2,5,3,3,5,2.5793919220472086
29,Male,Medium,Working Professional,2,Occasionally,4,3,2,1,2,Food,5,3,1,5,4,2.2283684988918395
37,Male,Medium,Working Professional,4,Frequently,4,5,2,1,4,Home Products,3,3,1,3,3,1.0
22,Male,High,Student,2,Rarely,4,4,4,5,2,Home Products,4,4,4,4,5,3.0346437569674114
22,Male,High,Student,3,Frequently,3,3,3,3,1,Home Products,4,4,4,5,4,1.6379521787986997
23,Male,High,Student,3,Frequently,3,2,3,3,1,Food,2,3,3,4,2,1.078201315253597
26,Male,Medium,Student,3,Rarely,3,2,1,2,4,Fashion,4,2,3,5,2,2.6032255605245203
19,Female,Low,Student,3,Rarely,4,4,4,4,3,Personal Care,5,4,3,5,2,1.6596809299052238
38,Male,Low,Student,2,Frequently,4,2,1,2,2,Personal Care,4,3,3,3,3,2.2412160049312346
29,Female,Low,Student,5,Occasionally,2,4,3,2,2,Food,2,2,1,3,3,1.7197319140387521
20,Female,High,Student,3,Occasionally,5,4,2,4,1,Food,3,2,3,3,5,3.816157893859773
37,Female,Medium,Student,3,Occasionally,3,4,1,5,2,Fashion,5,5,3,4,2,2.3904836284817765
43,Female,Medium,Student,4,Occasionally,5,3,3,5,3,Fashion,3,5,1,4,3,1.846817911655707
39,Female,Medium,Working Professional,1,Rarely,4,4,3,5,2,Food,3,4,4,5,2,1.652259022757772
29,Female,High,Student,4,Occasionally,4,2,2,4,2,Personal Care,4,2,3,3,5,1.9751932924722666
41,Female,Low,Student,4,Rarely,4,5,4,3,1,Fashion,4,4,4,4,4,2.674905215675496
34,Female,Low,Student,4,Occasionally,5,3,3,3,2,Fashion,2,3,1,5,3,1.512033592637718
27,Female,Medium,Working Professional,5,Frequently,2,2,1,3,4,Personal Care,4,4,4,4,3,1.0
41,Female,Medium,Working Professional,1,Occasionally,4,4,2,3,4,Home Products,4,2,1,5,4,1.3147227999607007
44,Male,Medium,Working Professional,4,Frequently,2,4,4,1,3,Personal Care,3,5,3,3,3,2.468826470212059
31,Male,High,Student,3,Occasionally,2,5,4,1,3,Home Products,5,4,4,5,5,1.4164227807273735
40,Male,Low,Student,5,Occasionally,3,2,4,5,3,Food,4,5,3,5,3,1.814445768706648
34,Female,Medium,Working Professional,3,Occasionally,5,3,3,1,3,Fashion,5,4,2,3,3,1.0
35,Female,Medium,Student,2,Frequently,4,2,4,5,1,Fashion,4,3,2,3,4,2.302900624880765
36,Female,Low,Student,4,Occasionally,2,4,3,3,2,Food,4,2,4,5,5,2.0771136029009036
34,Female,High,Working Professional,3,Rarely,5,3,2,3,1,Home Products,2,4,1,4,2,3.2187288360195736
31,Male,Medium,Student,1,Frequently,5,4,2,4,3,Personal Care,4,3,4,3,2,3.2226708322521014
26,Male,Medium,Student,3,Occasionally,4,4,4,3,2,Personal Care,2,3,1,5,4,2.9843935168768705
25,Female,High,Student,4,Rarely,3,2,2,4,4,Personal Care,3,3,2,3,5,3.497417959938078
19,Female,Medium,Student,3,Occasionally,3,5,1,4,1,Home Products,5,5,1,3,4,1.9707177438519812
30,Other,Low,Student,5,Frequently,2,4,1,1,2,Fashion,4,5,2,4,4,2.7462958728602263
42,Male,Medium,Working Professional,5,Occasionally,3,2,3,3,4,Personal Care,2,3,4,3,2,3.0066809042333
24,Female,Medium,Working Professional,5,Rarely,3,3,4,1,4,Fashion,3,3,3,5,5,2.6931358351921437
26,Female,Low,Student,2,Frequently,3,5,3,3,3,Food,4,4,3,5,5,1.569078249752033
39,Female,Low,Working Professional,5,Occasionally,5,4,2,5,4,Personal Care,2,4,3,3,4,4.974216309341273
39,Female,Medium,Student,5,Occasionally,4,4,4,5,4,Home Products,2,2,1,3,2,4.023702033903058
28,Female,Medium,Student,2,Rarely,5,3,3,1,3,Fashion,3,4,3,4,5,3.1597418430381006
31,Male,Low,Working Professional,5,Rarely,5,2,4,5,2,Fashion,4,2,1,4,4,1.5357283280989704
21,Female,Medium,Working Professional,4,Occasionally,4,4,4,1,2,Home Products,4,2,3,4,3,3.9437177392107827
43,Female,High,Working Professional,5,Frequently,5,3,3,2,3,Home Products,5,2,1,5,2,3.2822903398371226
43,Female,Low,Working Professional,5,Rarely,2,4,4,2,1,Home Products,4,5,1,4,5,1.5103457852400595
30,Female,Low,Working Professional,2,Rarely,2,2,2,2,3,Home Products,2,4,2,5,5,1.896927464419449
19,Male,Medium,Working Professional,4,Rarely,5,5,1,5,2,Fashion,5,3,2,4,5,1.700938817216414
40,Male,Low,Student,3,Occasionally,3,2,1,1,1,Home Products,5,2,4,5,2,1.0
22,Other,Medium,Working Professional,1,Rarely,5,2,4,2,3,Fashion,4,3,2,3,4,1.0
28,Female,Low,Working Professional,4,Rarely,3,2,1,5,2,Fashion,5,2,1,5,3,1.4515337902592709
23,Female,Medium,Working Professional,3,Rarely,5,3,4,2,2,Home Products,2,4,2,3,5,4.141095089377037
35,Male,Medium,Student,4,Occasionally,2,4,3,3,2,Food,2,2,2,5,2,2.312804699988324
38,Female,Medium,Student,3,Occasionally,3,5,2,5,4,Home Products,3,4,2,5,5,1.697516864180855
27,Female,High,Student,3,Rarely,2,3,1,1,4,Food,2,3,1,3,4,3.2191368654420343
21,Female,High,Student,4,Frequently,5,2,3,5,1,Food,3,4,1,5,3,2.610251952876084
26,Male,Medium,Working Professional,2,Rarely,4,5,2,5,1,Fashion,5,3,4,5,5,2.8240082550725774
23,Female,Medium,Student,4,Rarely,3,2,1,3,1,Food,3,4,2,4,2,2.872301515269459
19,Female,Low,Student,4,Frequently,3,2,1,3,4,Home Products,4,2,2,3,4,1.5862708218459705
34,Male,Medium,Working Professional,1,Occasionally,5,2,2,3,1,Food,3,2,1,3,3,1.9683475118625677
22,Female,Low,Student,1,Occasionally,5,5,3,4,2,Home Products,4,4,4,4,2,1.1665414097119586
42,Female,High,Student,3,Rarely,3,4,3,2,2,Home Products,5,3,4,4,5,3.0307508111328856
23,Female,Medium,Student,3,Occasionally,4,2,1,1,1,Home Products,3,3,1,3,2,1.6723794278213293
43,Male,Medium,Working Professional,4,Occasionally,5,4,2,3,1,Personal Care,2,3,2,3,3,2.0140267013016135
29,Male,Low,Student,4,Frequently,5,5,3,1,4,Food,4,4,4,3,4,3.429985561193088
40,Male,Medium,Working Professional,2,Rarely,5,5,2,1,2,Fashion,5,4,4,4,4,3.0099262799112987
38,Male,High,Student,3,Occasionally,4,2,2,1,3,Personal Care,2,4,2,4,5,2.886664409425398
27,Male,Medium,Student,2,Occasionally,3,4,1,3,3,Fashion,4,4,4,5,5,1.6583624506302308
39,Female,High,Student,4,Frequently,2,4,2,3,4,Personal Care,5,3,2,4,5,1.6363010092173431
38,Male,Low,Working Professional,3,Rarely,5,2,2,2,4,Fashion,5,3,4,5,5,3.1230437733934044
44,Female,Medium,Student,3,Frequently,4,3,4,3,4,Fashion,2,5,4,5,3,3.0143053146445107
42,Other,High,Student,5,Rarely,3,3,2,3,2,Personal Care,5,4,1,4,5,1.0
23,Female,Medium,Student,5,Occasionally,3,5,3,1,1,Personal Care,3,5,4,4,2,4.269543624502772
44,Female,High,Working Professional,1,Rarely,4,5,1,2,1,Fashion,5,4,2,4,3,1.7731816570601824
25,Female,Low,Student,5,Occasionally,5,3,1,5,4,Personal Care,4,5,4,4,3,4.198073246040453
19,Female,Low,Working Professional,3,Rarely,2,3,2,3,2,Food,4,3,1,3,5,1.0
29,Male,High,Working Professional,5,Rarely,5,3,2,3,3,Fashion,4,3,4,4,3,2.0054916493160504
30,Male,Low,Student,1,Rarely,3,2,3,5,4,Personal Care,3,5,3,5,2,1.2480277108639168
